,asset0price,asset1price
33,1.02764722697,1.027647167
34,1.0284147232,1.02841466165
35,1.0291784379,1.02917837478
36,1.02993839873,1.02993833406
37,1.03069463307,1.03069456686
38,1.03144716804,1.0314471003
39,1.0321960305,1.03219596124
40,1.03294124704,1.03294117628
41,1.033682844,1.03368277174
42,1.03442084747,1.03442077373
43,1.03515528328,1.03515520807
44,1.03588617702,1.03588610035
45,1.03661355404,1.03661347592
46,1.03733743944,1.03733735988
47,1.03805785808,1.03805777709
48,1.03877483459,1.03877475219
49,1.03948839337,1.03948830956
50,1.04019855858,1.04019847338
51,1.04090535416,1.04090526758
52,1.04160880383,1.04160871588
53,1.04230893107,1.04230884176
54,1.04300575916,1.0430056685
55,1.04369931115,1.04369921915
56,1.04438960989,1.04438951655
57,1.04507667799,1.04507658333
58,1.04576053789,1.04576044192
59,1.04644121178,1.04644111451
60,1.04711872169,1.04711862312
61,1.0477930894,1.04779298955
62,1.04846433653,1.04846423541
63,1.04913248449,1.04913238211
64,1.04979755448,1.04979745084
65,1.05045956752,1.05045946264
66,1.05111854445,1.05111843833
67,1.05177450589,1.05177439855
68,1.0524274723,1.05242736375
69,1.05307746395,1.05307735419
70,1.05372450092,1.05372438996
71,1.05436860312,1.05436849097
72,1.05500979026,1.05500967693
73,1.0556480819,1.0556479674
74,1.05628349742,1.05628338175
75,1.05691605601,1.05691593919
76,1.0575457767,1.05754565873
77,1.05817267836,1.05817255926
78,1.05879677969,1.05879665945
79,1.05941809921,1.05941797785
80,1.06003665528,1.06003653281
81,1.06065246613,1.06065234255
82,1.06126554978,1.06126542511
83,1.06187592414,1.06187579838
84,1.06248360693,1.06248348009
85,1.06308861573,1.06308848781
86,1.06369096796,1.06369083898
87,1.0642906809,1.06429055086
88,1.06488777167,1.06488764058
89,1.06548225724,1.06548212511
90,1.06607415446,1.06607402129
91,1.06666348,1.0666633458
92,1.0672502504,1.06725011518
93,1.06783448206,1.06783434583
94,1.06841619125,1.06841605402
95,1.06899539409,1.06899525585
96,1.06957210655,1.06957196733
97,1.0701463445,1.07014620429
98,1.07071812363,1.07071798245
99,1.07128745954,1.07128731739
100,1.07185436768,1.07185422456
101,1.07241886336,1.07241871928
102,1.07298096177,1.07298081675
103,1.07354067799,1.07354053202
104,1.07409802694,1.07409788003
105,1.07465302344,1.07465287561
106,1.07520568219,1.07520553343
107,1.07575601774,1.07575586806
108,1.07630404455,1.07630389396
109,1.07684977694,1.07684962544
110,1.07739322912,1.07739307673
111,1.07793441518,1.0779342619
112,1.07847334911,1.07847319494
113,1.07901004475,1.0790098897
114,1.07954451586,1.07954435994
115,1.08007677608,1.08007661929
116,1.08060683892,1.08060668127
117,1.0811347178,1.08113455929
118,1.08166042603,1.08166026667
119,1.0821839768,1.0821838166
120,1.0827053832,1.08270522216
121,1.08322465822,1.08322449635
122,1.08374181473,1.08374165204
123,1.08425686552,1.08425670201
124,1.08476982326,1.08476965893
125,1.08528070051,1.08528053537
126,1.08578950975,1.08578934381
127,1.08629626335,1.08629609661
128,1.08680097359,1.08680080606
129,1.08730365264,1.08730348432
130,1.08780431258,1.08780414348
131,1.08830296539,1.08830279551
132,1.08879962296,1.08879945231
133,1.08929429709,1.08929412568
134,1.08978699949,1.08978682731
135,1.09027774175,1.09027756882
136,1.0907665354,1.09076636172
137,1.09125339187,1.09125321745
138,1.0917383225,1.09173814734
139,1.09222133855,1.09222116264
140,1.09270245116,1.09270227453
141,1.09318167143,1.09318149408
142,1.09365901035,1.09365883227
143,1.09413447882,1.09413430002
144,1.09460808766,1.09460790815
145,1.09507984761,1.0950796674
146,1.09554976933,1.09554958842
147,1.0960178634,1.09601768179
148,1.09648414031,1.09648395801
149,1.09694861047,1.09694842748
150,1.09741128421,1.09741110054
151,1.0978721718,1.09787198745
152,1.09833128341,1.09833109839
153,1.09878862914,1.09878844345
154,1.09924421901,1.09924403265
155,1.09969806297,1.09969787596
156,1.1001501709,1.10014998323
157,1.10060055259,1.10060036427
158,1.10104921778,1.10104902881
159,1.1014961761,1.10149598649
160,1.10194143715,1.1019412469
